ActuatorSN,aps_strokeMax_um,sph_S2_OOVreg,sph_S2_gain,sph_S1_OOVreg,sph_S1_gain,sph_strokecenter_x_sensor_offset_lsb,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,sph_strokecenter_y_sensor_offset_lsb,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2
UC4D276004ES00A5003+01DE03806+5,366.6624,80,44.8,89,42.294,202.20766,-1.29E-14,0.354406685,8.47E-05,2.22E-08,189.8577037,9.69E-15,0.339947403,7.89E-05,2.25E-08,66.63114317,-0.115427271,0.001858184,188.8925871,0.020440402,0.001682126
UC4D276004VR00A5003+01DE04303+5,366.170545,87,39.928,83,44.8,194.6007699,-4.22E-15,0.362169939,8.74E-05,2.32E-08,179.9120376,-1.59E-14,0.338719066,7.46E-05,1.78E-08,75.55320955,-0.245573136,0.001843849,85.26394666,-0.082284075,0.001758824
UC4D276004VT00A5003+01DE04305+5,363.38055,80,42.294,91,39.928,185.4358899,8.22E-15,0.375139326,9.44E-05,2.72E-08,185.5888767,4.00E-15,0.350394956,8.33E-05,2.35E-08,128.7363326,-0.260452921,0.001704169,166.3917523,-0.026890217,0.001582308
UC4D276004BF00A5003+01DE01821+5,368.55676,80,42.294,91,39.928,182.8968406,4.44E-16,0.372511802,9.44E-05,2.80E-08,188.5537817,-8.94E-15,0.350928345,8.79E-05,2.55E-08,72.60730391,-0.168360894,0.001772182,114.0939504,-0.134828204,0.001669945
UC4D276004BH00A5003+01DE01823+5,369.52955,81,44.8,86,42.294,194.0862329,-1.55E-14,0.353561219,8.35E-05,2.21E-08,185.7494937,9.16E-16,0.351069919,8.36E-05,2.57E-08,110.9772124,-0.195333852,0.001718331,73.92269018,-0.130286778,0.001785662
UC4D276004ER00A5003+01DE03805+5,374.611575,80,44.8,91,39.928,191.7383387,7.22E-15,0.358785676,8.48E-05,2.04E-08,179.0564817,3.80E-14,0.354273197,8.63E-05,2.65E-08,101.5468917,-0.139678313,0.001695151,160.1279555,-0.041588925,0.001695911
UC4D276004ET00A5003+01DE03807+5,376.269335,78,44.8,92,39.928,190.6113386,8.44E-15,0.364826035,8.90E-05,2.44E-08,178.3824256,-1.42E-14,0.349258756,8.21E-05,2.24E-08,112.4917911,-0.046440699,0.00177005,105.7438166,-0.046243922,0.001778114
UC4D276004VS00A5003+01DE04304+5,364.4498,88,39.928,86,42.294,191.9916192,4.33E-15,0.357149079,8.72E-05,2.60E-08,187.1084515,-3.08E-15,0.349016906,8.72E-05,2.63E-08,66.82093907,0.038319327,0.001719912,144.993636,0.113405812,0.001687387
UC4D276004VU00A5003+01DE04306+5,364.296725,81,42.294,87,42.294,185.4718937,1.49E-14,0.371718777,9.31E-05,2.69E-08,183.4761425,-7.11E-15,0.349094918,8.14E-05,2.29E-08,20.51349428,-0.020212367,0.001824988,107.3459537,-0.121368882,0.001689855
UC4D276003SS00A5003+01DE04726+5,367.45657,86,39.928,88,42.294,184.0778734,-7.63E-15,0.374158598,9.02E-05,2.17E-08,185.6758134,3.61E-16,0.345377563,7.97E-05,1.97E-08,164.9335115,0.146592372,0.001730839,109.0238795,0.108223914,0.001631307
UC4D276003SX00A5003+01DE04731+5,365.535235,77,44.8,92,39.928,186.3826729,-7.11E-15,0.374946014,9.37E-05,2.65E-08,179.5341766,2.21E-14,0.352871032,8.35E-05,2.19E-08,115.5679312,0.164344578,0.001685451,134.8552348,0.192597903,0.001604588
UC4D276003SR00A5003+01DE04725+5,366.2204,85,42.294,91,39.928,196.8541647,-2.74E-14,0.353122657,8.35E-05,2.20E-08,177.2976909,-7.99E-15,0.350737575,8.24E-05,2.42E-08,137.479885,-0.138008718,0.001713246,118.0777342,-0.139612425,0.001758021
UC4D276003SW00A5003+01DE04730+5,366.56841,81,42.294,94,37.695,184.9213126,1.06E-14,0.368419699,9.09E-05,2.55E-08,185.6810135,-2.53E-15,0.358565782,9.23E-05,2.81E-08,156.6463909,0.139103088,0.001642849,124.2406367,-0.027650811,0.001621921
UC4D276004A900A5003+01DE00713+5,368.596085,83,42.294,89,42.294,186.1321746,-8.72E-15,0.363578742,8.79E-05,2.47E-08,186.644971,-1.67E-14,0.340274363,7.82E-05,2.24E-08,144.3999144,-0.008318762,0.001659049,155.346111,0.153531376,0.001624901
UC4D276004AD00A5003+01DE00717+5,370.104995,85,39.928,92,39.928,180.225273,-1.07E-14,0.372829197,9.15E-05,2.59E-08,183.3476791,-1.39E-14,0.351473522,8.20E-05,2.17E-08,158.1231255,-0.010414122,0.001619213,126.6161746,0.11024402,0.001602631
UC4D276003GE00A5003+01DE03826+5,365.60823,83,42.294,80,44.8,191.4096839,5.72E-15,0.35967476,8.91E-05,2.63E-08,188.1095474,3.89E-16,0.357548599,9.20E-05,2.84E-08,151.9026248,0.115452393,0.001656355,171.2058446,0.164410277,0.001676922
UC4D276004AC00A5003+01DE00716+5,365.32795,84,42.294,85,42.294,192.1078126,6.49E-15,0.361043385,8.68E-05,2.38E-08,187.7979599,-1.63E-14,0.354573478,8.57E-05,2.57E-08,59.67493909,-0.164382945,0.001758136,193.5179041,0.059983903,0.001627807
UC4D276004AF00A5003+01DE00719+5,365.360515,83,42.294,85,44.8,193.3683671,-8.33E-16,0.357605906,8.52E-05,2.34E-08,186.4575842,-5.62E-15,0.339526496,7.55E-05,1.90E-08,77.12426042,-0.021436696,0.001683113,106.5853196,0.059343235,0.001677933
UC4D276004BJ00A5003+01DE01824+5,366.843425,82,42.294,87,39.928,192.9453433,2.69E-15,0.366819244,9.09E-05,2.61E-08,176.3543337,4.47E-15,0.367909805,9.25E-05,2.77E-08,96.04894315,-0.207742032,0.001576397,79.50871654,-0.151134724,0.001695374
UC4D276004BL00A5003+01DE01826+5,361.47865,78,44.8,88,42.294,195.2057882,-9.71E-15,0.360889324,8.90E-05,2.57E-08,190.1527749,6.77E-15,0.339154747,8.18E-05,2.50E-08,117.0184779,-0.127704572,0.001771467,169.3732515,-0.080048722,0.001596317
UC4D276004EU00A5003+01DE03808+5,367.999645,76,44.8,94,39.928,185.9304388,-1.44E-14,0.370963508,9.30E-05,2.65E-08,187.2092782,-1.40E-14,0.343677681,8.01E-05,2.24E-08,75.64394128,-0.12501495,0.001754282,137.2212026,0.033286137,0.001623191
UC4D276003GF00A5003+01DE03827+5,369.562245,85,42.294,80,47.455,196.6030395,2.50E-15,0.354336403,8.56E-05,2.42E-08,197.7575302,1.24E-14,0.343435628,8.38E-05,2.46E-08,178.4030691,-0.003758282,0.001721112,128.5900517,-0.087384405,0.001757004
UC4D276003SY00A5003+01DE04732+5,366.16671,80,44.8,89,39.928,197.3424081,-4.30E-15,0.358634312,8.57E-05,2.27E-08,176.2450769,1.27E-14,0.359079741,8.85E-05,2.72E-08,144.5993878,-0.111870329,0.00168201,153.5211222,-0.061768757,0.001667479
UC4D276004AE00A5003+01DE00718+5,372.64318,78,44.8,87,42.294,192.7820726,4.44E-16,0.359594341,8.84E-05,2.53E-08,183.4113035,-7.49E-16,0.346728399,8.20E-05,2.52E-08,128.1131054,-0.097769781,0.001621136,175.1671621,0.030211913,0.001615426
UC4D276004EW00A5003+01DE03810+5,365.074385,85,42.294,84,42.294,187.7346451,-1.53E-15,0.353875996,8.41E-05,2.54E-08,179.2586062,1.38E-14,0.359059221,8.79E-05,3.01E-08,105.6572881,-0.00095823,0.001668709,105.0961361,0.071387493,0.00174286
UC4D276004AG00A5003+01DE00720+5,376.617085,78,44.8,90,39.928,189.4014692,-1.22E-14,0.361808549,8.56E-05,2.13E-08,183.1237251,1.91E-14,0.355339092,8.59E-05,2.50E-08,153.7601533,-0.08136991,0.001639475,155.9331693,0.000209549,0.001675603
UC4D276004BK00A5003+01DE01825+5,367.12936,86,39.928,87,42.294,192.6027444,-3.33E-15,0.373403468,9.31E-05,2.51E-08,190.0830386,-5.19E-15,0.3499559,8.28E-05,2.35E-08,142.4723623,-0.301332132,0.001749936,117.2979616,-0.225346249,0.001691141
UC4D276004EV00A5003+01DE03809+5,373.11911,83,42.294,87,42.294,185.1888604,4.66E-15,0.367412656,9.14E-05,2.64E-08,186.256999,-2.36E-15,0.349132926,8.24E-05,2.44E-08,95.53256624,0.042629741,0.001649183,151.7981469,0.062928659,0.001598901
UC4D276003SZ00A5003+01DE03601+5,363.355005,73,47.455,83,44.8,191.5952556,-1.39E-15,0.370298126,9.26E-05,2.60E-08,186.2130061,-4.94E-15,0.345026335,7.96E-05,2.15E-08,109.1956106,0.048631376,0.00178011,137.0686834,0.150020276,0.001627174
UC4D276004BM00A5003+01DE01827+5,367.38416,83,42.294,83,42.294,191.9467069,-2.96E-14,0.361219648,8.96E-05,2.55E-08,183.2385671,2.46E-14,0.363937612,9.49E-05,2.96E-08,74.37010001,-0.230153529,0.001649694,93.57058945,-0.100978647,0.001692437
UC4D276004EX00A5003+01DE03811+5,369.95205,87,39.928,83,44.8,195.3629793,-2.33E-15,0.369675388,9.30E-05,2.46E-08,181.1541629,-1.10E-14,0.342815398,8.01E-05,2.21E-08,122.882095,-0.03360063,0.0017134,128.9672929,0.086219033,0.001636703
UC4D276003T000A5003+01DE03602+5,364.84721,81,44.8,82,44.8,200.2908426,2.01E-14,0.355810704,8.56E-05,2.37E-08,185.2740167,1.51E-14,0.350572123,8.27E-05,2.28E-08,122.9094715,-0.130622034,0.001689291,162.058255,-0.034943798,0.001672802
UC4D276003T100A5003+01DE03603+5,367.32345,80,44.8,86,42.294,192.1436947,2.00E-14,0.351875958,8.59E-05,2.77E-08,182.6795852,-1.07E-14,0.352607362,8.60E-05,2.73E-08,138.5989526,0.05074526,0.001658333,143.0767647,0.152395749,0.001685525
UC4D276004TB00A5003+01DE03517+5,365.53179,78,44.8,82,44.8,186.4399204,-3.61E-16,0.359230911,8.83E-05,2.57E-08,192.7930729,5.16E-15,0.345373017,8.65E-05,2.71E-08,110.3133375,-0.184283088,0.001712476,125.2908358,-0.087305649,0.001690823
UC4D276004TD00A5003+01DE03519+5,365.934205,81,44.8,87,42.294,190.2860601,-1.83E-15,0.352219308,8.35E-05,2.34E-08,185.3779531,1.74E-14,0.344987704,8.17E-05,2.51E-08,120.3136869,-0.16036888,0.001737848,114.5632869,-0.122243584,0.00176065
UC4D276001EC00A5003+01DE03712+5,364.032045,85,39.928,89,39.928,183.5273614,-8.72E-15,0.370345676,9.42E-05,2.98E-08,174.5601638,3.39E-15,0.356382033,8.77E-05,2.86E-08,129.5199109,-0.038932329,0.001681957,84.44126629,0.043951124,0.001669322
UC4D276001EE00A5003+01DE03714+5,364.838695,78,44.8,94,39.928,189.9660227,8.33E-17,0.36760703,9.17E-05,2.66E-08,185.728984,-3.64E-15,0.344264916,8.19E-05,2.33E-08,149.7167303,0.013183968,0.001729308,97.16327688,0.096433927,0.001689246
UC4D276003TG00A5003+01DE03618+5,363.196405,81,44.8,85,42.294,191.0833621,-5.11E-15,0.353897768,8.23E-05,1.94E-08,187.1251359,-9.08E-15,0.355146812,8.80E-05,2.70E-08,126.1597273,-0.193614904,0.001672805,156.1583958,-0.085732503,0.001648979
UC4D276003TJ00A5003+01DE03620+5,369.34638,77,44.8,85,44.8,189.5694021,-5.38E-15,0.365188211,9.03E-05,2.58E-08,185.3869275,5.55E-15,0.338218351,7.69E-05,2.04E-08,145.6841245,-0.199753911,0.001714045,103.0813191,-0.066205937,0.001713549
UC4D276004E900A5003+01DE05221+5,360.917765,80,44.8,85,42.294,199.2574541,-7.91E-15,0.351490805,8.61E-05,2.45E-08,187.3533669,2.47E-14,0.351941669,8.89E-05,2.70E-08,124.0408976,-0.069395289,0.001669193,80.33751856,-0.159727541,0.001772792
UC4D276004EB00A5003+01DE05223+5,367.85515,79,44.8,85,42.294,194.2517075,-2.78E-15,0.356273241,8.53E-05,2.33E-08,182.1603142,-6.11E-16,0.355624976,8.45E-05,2.42E-08,97.98705842,0.005615929,0.001638235,146.1672651,-0.029501402,0.001680531
UC4D276004FB00A5003+01DE03825+5,370.53094,77,44.8,83,44.8,187.3095092,-1.44E-14,0.3637942,9.10E-05,2.71E-08,192.7079024,-5.86E-15,0.343110183,8.52E-05,2.56E-08,147.8001764,0.0299155,0.001690482,169.0937008,0.088744271,0.001632461
UC4D276004FD00A5003+01DE03827+5,369.546515,81,42.294,77,47.455,185.2185625,-2.83E-15,0.3717944,9.42E-05,2.79E-08,179.7965162,2.30E-14,0.347858743,8.34E-05,2.57E-08,101.1931934,-0.12643905,0.001719292,63.97253722,-0.12232562,0.001724448
UC4D276004TE00A5003+01DE03520+5,368.066595,80,42.294,83,44.8,181.415458,-1.02E-14,0.374308175,9.47E-05,2.79E-08,180.6498034,6.86E-15,0.339200423,7.93E-05,2.39E-08,209.8028862,-0.00020611,0.001645028,98.21742203,0.070284994,0.001673028
UC4D276004TM00A5003+01DE03527+5,363.250225,76,47.455,85,42.294,186.1954163,-9.35E-15,0.348748168,8.27E-05,2.59E-08,187.5755778,1.82E-14,0.350270936,8.58E-05,2.85E-08,152.3447247,0.02916024,0.001639141,86.84919137,0.051698155,0.001783506
UC4D276001ED00A5003+01DE03713+5,374.29522,78,44.8,80,44.8,185.2521416,-6.52E-15,0.360556105,8.93E-05,2.57E-08,186.2937703,1.05E-15,0.356409097,9.14E-05,2.94E-08,98.22156581,0.038744555,0.001638205,162.2635834,0.071897433,0.001627296
UC4D276003TH00A5003+01DE03619+5,367.361475,79,44.8,85,42.294,194.2301316,-1.75E-14,0.355003271,8.62E-05,2.49E-08,184.2821389,5.00E-16,0.357059883,9.01E-05,2.65E-08,162.2478695,0.205415454,0.001602804,144.5701275,0.064926974,0.001687027
UC4D276003TK00A5003+01DE03621+5,365.22876,78,44.8,84,44.8,186.2192571,6.11E-15,0.36219364,8.84E-05,2.52E-08,184.2049229,1.21E-14,0.337645497,7.57E-05,2.06E-08,123.8890864,0.070716724,0.001764823,138.1565052,0.076484174,0.001628566
UC4D276004EA00A5003+01DE05222+5,367.844685,79,44.8,82,44.8,186.1313441,1.50E-14,0.360283521,8.54E-05,2.18E-08,182.4417541,2.12E-14,0.34764729,8.33E-05,2.49E-08,97.43090738,-0.060191947,0.001781247,76.04398657,-0.091796409,0.001771136
UC4D276004EC00A5003+01DE05224+5,366.5376,79,44.8,85,42.294,192.3550861,-2.64E-15,0.360572527,8.78E-05,2.46E-08,183.1727576,-1.91E-14,0.35661772,8.56E-05,2.46E-08,189.0560593,-0.196286664,0.001625961,159.7208386,-0.119163776,0.001645206
UC4D276004FC00A5003+01DE03826+5,370.677125,79,44.8,80,44.8,191.8470161,2.78E-16,0.357041643,8.79E-05,2.81E-08,178.4795889,-1.57E-14,0.357602338,8.59E-05,2.78E-08,147.2854153,0.034180716,0.001659373,179.3713023,-0.009714979,0.001666198
UC4D276004FE00A5003+01DE03828+5,376.153245,79,44.8,81,44.8,188.767199,8.55E-15,0.361951645,8.84E-05,2.54E-08,178.9349336,-5.80E-15,0.355406566,8.51E-05,2.39E-08,144.4009039,0.126498433,0.001653312,148.9663507,0.005074714,0.00172875
UC4D276003H500A5003+01DE03419+5,365.282515,77,44.8,88,42.294,186.984307,1.21E-14,0.365548166,9.19E-05,2.71E-08,191.9458278,1.19E-14,0.342066292,8.38E-05,2.43E-08,157.0094724,0.151420571,0.001687608,158.5182035,0.20267118,0.001622295
UC4D276004TF00A5003+01DE03521+5,361.77518,79,44.8,85,42.294,187.0051352,9.77E-15,0.361266435,8.70E-05,2.43E-08,177.9103372,2.35E-14,0.356394352,8.73E-05,2.72E-08,130.4674562,-0.20087664,0.001590343,139.897461,-0.102133491,0.001659637
UC4D276004ED00A5003+01DE05225+5,364.99164,80,44.8,84,44.8,196.5810541,-2.50E-15,0.352296945,8.32E-05,2.24E-08,184.8024189,-1.47E-14,0.340030917,7.84E-05,2.18E-08,170.5041672,-0.072510635,0.001707808,181.2780157,-0.107707965,0.001718839
UC4D276004TH00A5003+01DE03523+5,367.87582,78,44.8,82,44.8,188.2558409,1.62E-14,0.361771778,8.69E-05,2.26E-08,189.6284499,-1.94E-14,0.346472233,8.46E-05,2.65E-08,143.4360216,0.031341509,0.001650615,155.3830273,-0.05870913,0.001659693
UC4D276001EG00A5003+01DE03716+5,366.97401,81,44.8,92,39.928,195.6304903,-1.78E-15,0.351825975,8.38E-05,2.32E-08,185.0254131,1.05E-14,0.34708983,8.27E-05,2.54E-08,74.54271262,-0.049556793,0.001727648,141.2891698,0.013402723,0.001738689
UC4D276004EG00A5003+01DE05228+5,363.707695,81,44.8,85,42.294,195.6522636,1.48E-14,0.345279276,8.25E-05,2.41E-08,189.8353591,5.27E-16,0.356977085,9.10E-05,2.74E-08,140.1334022,-0.021008499,0.001622163,126.4097899,-0.036093785,0.001773544
UC4D276001CW00A5003+01DE10426+5,365.527565,88,39.928,88,42.294,191.0673195,7.27E-15,0.355451462,8.96E-05,2.96E-08,188.1696502,-1.56E-14,0.342906206,8.17E-05,2.42E-08,162.3441276,0.031935892,0.001663789,115.114741,0.090763242,0.001701601
UC4D276003R800A5003+01DE06106+5,368.96132,79,44.8,89,39.928,196.5732243,1.63E-14,0.353858091,8.52E-05,2.32E-08,182.7934345,3.86E-15,0.357196486,8.61E-05,2.43E-08,189.8891024,-0.093968714,0.001578587,125.7420362,-0.072124558,0.001723883
UC4D276001ES00A5003+01DE03726+5,362.661,84,42.294,87,42.294,193.887567,1.32E-14,0.355575213,8.80E-05,2.89E-08,179.8653462,2.97E-15,0.347160369,8.46E-05,2.73E-08,194.9493405,0.0604756,0.001666416,149.6337776,0.22040786,0.00170055
UC4D276003RA00A5003+01DE06108+5,368.029935,82,42.294,90,42.294,185.9122152,2.00E-15,0.362672877,9.12E-05,2.77E-08,196.020243,8.08E-15,0.334944826,8.08E-05,2.43E-08,157.0707224,-0.081836106,0.001783775,194.8064955,-0.077388892,0.00159795
UC4D276003RB00A5003+01DE06109+5,364.146575,84,42.294,88,42.294,185.0033329,1.80E-14,0.361017267,8.66E-05,2.46E-08,185.3822052,-1.07E-14,0.346275043,8.14E-05,2.38E-08,77.48253513,0.212638587,0.001727065,128.8828667,0.02846995,0.001673285
UC4D276003RJ00A5003+01DE06116+5,369.46533,84,42.294,85,42.294,193.5383352,1.97E-15,0.356311191,8.54E-05,2.31E-08,177.8990863,1.94E-15,0.355441545,8.57E-05,2.39E-08,152.0110914,-0.114967737,0.001657424,93.85982386,-0.159220918,0.001798828
UC4D276003H600A5003+01DE03420+5,363.837695,82,44.8,90,39.928,190.2272214,2.51E-14,0.348048742,8.15E-05,2.22E-08,183.6894875,2.11E-14,0.355869953,8.83E-05,2.96E-08,92.47161837,-0.127358957,0.001758181,182.0067269,-0.11462253,0.001742699
UC4D276003RG00A5003+01DE06114+5,365.373125,76,44.8,89,39.928,180.5353002,-8.27E-15,0.368483578,9.38E-05,2.83E-08,187.4194341,9.16E-16,0.357034413,9.18E-05,2.80E-08,155.1723918,-0.100799675,0.001597499,134.2249238,-0.084244048,0.00162382
UC4D276001CU00A5003+01DE10424+5,374.00883,84,42.294,82,44.8,190.8517485,1.03E-14,0.357550474,8.67E-05,2.52E-08,188.0711281,-1.78E-14,0.346376563,8.11E-05,2.35E-08,72.37384021,-0.028636864,0.001695235,132.095998,0.057729024,0.001687206
UC4D276004EE00A5003+01DE05226+5,369.05804,77,44.8,86,42.294,188.6605518,1.42E-15,0.364620524,9.03E-05,2.61E-08,192.6871171,9.38E-15,0.351215695,8.73E-05,2.53E-08,148.7720559,-0.099595329,0.001643586,111.1163349,-0.012779042,0.001726599
UC4D276004TG00A5003+01DE03522+5,367.009045,81,44.8,85,44.8,196.6964457,7.77E-15,0.348005746,8.41E-05,2.49E-08,194.1553435,-2.11E-15,0.33744048,7.98E-05,2.45E-08,202.0775184,0.078490838,0.001647912,113.3833239,0.021422765,0.001738379
UC4D276004TN00A5003+01DE03528+5,369.33507,77,44.8,86,42.294,189.1288359,-2.56E-14,0.365520678,9.03E-05,2.58E-08,188.6138764,-4.16E-15,0.352743653,8.36E-05,2.28E-08,150.2070815,-0.056863171,0.001613458,132.2192396,0.081962967,0.001636245
UC4D276001EM00A5003+01DE03721+5,374.959975,83,42.294,87,42.294,180.7837308,3.13E-14,0.362140529,8.39E-05,1.91E-08,186.8927499,-6.16E-15,0.348023519,8.36E-05,2.67E-08,211.3526109,0.066639092,0.001588906,166.9861582,0.121327816,0.001638537
UC4D276003R900A5003+01DE06107+5,369.754125,82,44.8,87,42.294,196.0693345,-7.63E-15,0.348892716,8.15E-05,2.15E-08,185.0620534,2.19E-14,0.349125554,8.37E-05,2.47E-08,148.6845026,0.141517257,0.00168108,149.4501983,0.137987084,0.001742585
UC4D276004B200A5003+01DE01808+5,359.949135,85,39.928,86,42.294,179.751463,-1.95E-14,0.365704183,9.22E-05,2.82E-08,186.5147556,-3.94E-15,0.343382935,8.48E-05,2.59E-08,125.4389728,-0.082708657,0.00166225,97.34651912,-0.094764213,0.001656999
UC4D276003C400A5003+01DE06808+5,365.4313,77,44.8,82,44.8,186.1018778,-2.19E-15,0.371394094,9.25E-05,2.53E-08,187.5394283,1.73E-14,0.347847931,8.64E-05,2.80E-08,133.2627122,0.154541201,0.00164833,103.0918778,0.141452772,0.001606872
UC4D276003C600A5003+01DE06810+5,368.39218,84,42.294,80,44.8,185.8604344,1.34E-14,0.361184741,8.78E-05,2.46E-08,175.8094464,-2.01E-14,0.3622675,8.87E-05,2.59E-08,178.949403,0.105794166,0.00158121,130.9112629,0.159212396,0.001702657
UC4D276003SH00A5003+01DE04717+5,365.068665,78,44.8,86,42.294,185.4000561,3.23E-14,0.363597418,9.13E-05,2.90E-08,183.5627337,7.05E-15,0.348575233,8.48E-05,2.64E-08,169.988214,-0.151497147,0.001564903,72.45993551,0.015633374,0.001689191
UC4D276003ST00A5003+01DE04727+5,370.235515,74,47.455,91,39.928,186.7436086,3.30E-15,0.363975693,8.92E-05,2.49E-08,182.3643804,-1.34E-14,0.348496094,8.41E-05,2.55E-08,182.2810517,-0.144128968,0.001597002,70.14410587,-0.182899413,0.00173292
UC4D276004VH00A5003+01DE06627+5,364.3393,84,42.294,86,42.294,188.0938537,-7.30E-15,0.35502322,8.70E-05,2.57E-08,194.1765682,2.26E-14,0.344508702,8.66E-05,2.66E-08,120.2811487,-0.161788248,0.0016438,137.6343243,-0.155870349,0.001614759
UC4D276004VK00A5003+01DE06629+5,363.29371,81,42.294,91,39.928,186.0931961,-4.25E-15,0.373476462,9.45E-05,2.75E-08,179.4489235,1.51E-14,0.352595769,8.45E-05,2.52E-08,106.9364324,-0.308662786,0.001672896,49.96149972,-0.141303576,0.001646555
UC4D276004A400A5003+01DE00708+5,364.55458,80,44.8,86,42.294,194.3793609,-1.16E-14,0.356623066,8.65E-05,2.44E-08,189.7535306,1.14E-15,0.352431163,8.87E-05,2.66E-08,140.2452786,-0.025143083,0.001633143,69.74186401,0.026018555,0.001768255
UC4D276004B400A5003+01DE01810+5,364.058695,83,42.294,88,42.294,193.7974783,4.14E-15,0.363373574,8.89E-05,2.51E-08,186.2374189,-7.22E-16,0.34314345,8.01E-05,2.36E-08,135.465971,-0.166757405,0.00171574,124.749035,-0.174027373,0.001699008
UC4D276003C500A5003+01DE06809+5,363.067575,86,39.928,91,39.928,182.9019196,1.83E-15,0.369405806,9.38E-05,2.84E-08,188.1670073,7.16E-15,0.352635481,8.95E-05,2.75E-08,165.955488,-0.061609664,0.001648434,143.683326,-0.014957206,0.001600983
UC4D276003C700A5003+01DE06811+5,361.820485,78,44.8,90,42.294,190.3505977,1.27E-14,0.36526349,8.86E-05,2.49E-08,185.4818299,1.42E-15,0.33669188,7.54E-05,2.05E-08,86.42977008,-0.030003044,0.001765243,93.88682856,-0.05735196,0.001697773
UC4D276004B300A5003+01DE01809+5,371.15585,81,42.294,85,44.8,183.1104441,5.58E-15,0.365988635,8.75E-05,2.40E-08,190.1031814,2.39E-15,0.33618225,7.75E-05,2.20E-08,148.0673052,-0.239832223,0.001700804,102.504794,-0.149781835,0.001678493
UC4D276004B700A5003+01DE01813+5,371.28312,88,39.928,88,39.928,188.7672918,3.05E-15,0.362127139,8.93E-05,2.48E-08,181.1385263,1.64E-14,0.365464351,9.07E-05,2.78E-08,179.090846,-0.227088161,0.00156105,142.8223912,-0.212249232,0.001683757
UC4D276004VJ00A5003+01DE06628+5,363.40317,83,42.294,84,42.294,184.7085027,-9.58E-15,0.361793663,8.85E-05,2.48E-08,179.7895588,-8.60E-16,0.3596458,8.89E-05,2.66E-08,176.6384207,-0.009769853,0.001566225,58.91276318,-0.030445844,0.001789703
UC4D276004VL00A5003+01DE06630+5,364.178945,84,42.294,89,39.928,194.976061,-1.29E-14,0.357420176,8.65E-05,2.40E-08,177.6543118,-1.07E-14,0.361552853,8.81E-05,2.59E-08,171.4417076,0.036502017,0.001621204,81.11027748,0.030958048,0.001778623
UC4D276003SJ00A5003+01DE04718+5,363.60571,78,44.8,93,39.928,190.3261593,1.76E-14,0.360376896,8.85E-05,2.45E-08,187.290994,-5.83E-16,0.347405921,8.68E-05,2.46E-08,142.7758348,0.262979689,0.001684457,106.2697578,0.100455729,0.001685077
UC4D276004A500A5003+01DE00709+5,366.68788,83,42.294,88,42.294,190.4793062,1.03E-14,0.363849223,8.83E-05,2.40E-08,188.8571676,-7.16E-15,0.346103065,8.06E-05,2.25E-08,61.80093497,-0.043015579,0.001706853,134.190567,0.052918229,0.001659514
UC4D276003SV00A5003+01DE04729+5,367.522935,78,44.8,91,39.928,189.5553317,2.47E-14,0.367785586,9.08E-05,2.60E-08,174.3198669,-9.74E-15,0.356640557,8.43E-05,2.43E-08,234.405848,0.024620103,0.001574249,176.2398763,-0.067354511,0.00161237
UC4D276004A700A5003+01DE00711+5,374.166845,84,42.294,91,39.928,196.0346171,-8.10E-15,0.360136755,8.69E-05,2.31E-08,182.0322953,1.87E-14,0.353597783,8.55E-05,2.53E-08,178.2472336,-0.110384269,0.001595575,137.8152268,-0.046357832,0.001694308
UC4D276004EP00A5003+01DE03803+5,368.07238,79,44.8,94,39.928,195.4448847,9.27E-15,0.358576619,8.83E-05,2.60E-08,193.3481379,2.90E-14,0.339042771,8.23E-05,2.44E-08,153.1652967,0.047995201,0.001700349,123.771865,0.053199638,0.001666873
UC4D2760050Z00A5003+01DE00221+5,368.59745,80,44.8,86,42.294,193.2111611,8.27E-15,0.354526873,8.38E-05,2.29E-08,179.8210997,-1.88E-14,0.347236589,8.13E-05,2.36E-08,95.75174775,-0.137341824,0.001750714,83.78280271,-0.037714283,0.001780735
UC4D276004B900A5003+01DE01815+5,362.54244,81,42.294,85,42.294,185.4718317,-1.67E-14,0.371798473,9.23E-05,2.60E-08,175.4237164,4.47E-15,0.355655593,8.50E-05,2.51E-08,121.2222531,-0.145900715,0.001681469,35.10045268,-0.131352909,0.001734688
UC4D276004EN00A5003+01DE03802+5,368.215705,84,42.294,86,42.294,186.2372598,-6.36E-15,0.36159768,8.85E-05,2.47E-08,184.5193626,1.24E-14,0.353178403,8.84E-05,2.96E-08,115.289303,-0.1598831,0.00163665,133.0796341,-0.10682722,0.001703035
